   0.0000000e+00   4.2787787e-01  -3.0053809e-01   1.2263257e-01  -4.5777560e-04  -3.3100702e-01  -3.6090658e-01   6.8936485e-06   1.6075198e-05  -1.6758281e-01   8.3031662e-01   9.0459370e-06  -2.6249833e-05
   2.5000000e-03   4.1324398e-01  -2.8901554e-01   1.2260558e-01  -5.7850856e-04  -3.4905234e-01  -2.5710309e-01   7.6974078e-06   1.2309710e-05  -1.2606701e-01   8.6808377e-01   7.7334463e-06  -2.7037679e-05
   5.0000000e-03   3.9910284e-01  -2.7781823e-01   1.2257337e-01  -6.9746231e-04  -3.6190748e-01  -1.4950679e-01   8.3128929e-06   8.6076251e-06  -8.2662850e-02   8.9292947e-01   6.3815633e-06  -2.7350454e-05
   7.5000000e-03   3.8544471e-01  -2.6694008e-01   1.2253599e-01  -8.1465149e-04  -3.6938282e-01  -3.9717813e-02   8.7432738e-06   5.0223481e-06  -3.8016408e-02   9.0449601e-01   5.0140415e-06  -2.7215366e-05
   1.0000000e-02   3.7230350e-01  -2.5640402e-01   1.2249302e-01  -9.2992428e-04  -3.7136871e-01   7.0633623e-02   8.9943910e-06   1.6013947e-06   7.2083608e-03   9.0262261e-01   3.6532742e-06  -2.6664793e-05
   1.2500000e-02   3.5981620e-01  -2.4630150e-01   1.2244282e-01  -1.0427090e-03  -3.6783703e-01   1.7991176e-01   9.0744607e-06  -1.6148447e-06   5.2339460e-02   8.8734728e-01   2.3200355e-06  -2.5735086e-05
   1.5000000e-02   3.4779948e-01  -2.3651126e-01   1.2238731e-01  -1.1536584e-03  -3.5884145e-01   2.8649792e-01   8.9937185e-06  -4.5905030e-06   9.6706793e-02   8.5890598e-01   1.0332821e-06  -2.4465792e-05
   1.7500000e-02   3.3608794e-01  -2.2692358e-01   1.2232834e-01  -1.2634145e-03  -3.4451656e-01   3.8881449e-01   8.7641936e-06  -7.2946274e-06   1.3965206e-01   8.1772914e-01  -1.9000668e-07  -2.2899452e-05
   2.0000000e-02   3.2510227e-01  -2.1781768e-01   1.2226095e-01  -1.3702507e-03  -3.2507585e-01   4.8535035e-01   8.3994624e-06  -9.7059224e-06   1.8053849e-01   7.6443409e-01  -1.3349785e-06  -2.1078881e-05
   2.2500000e-02   3.1438654e-01  -2.0889078e-01   1.2219036e-01  -1.4759724e-03  -3.0080835e-01   5.7467953e-01   7.9141667e-06  -1.1805595e-05   2.1876017e-01   6.9981719e-01  -2.3889218e-06  -1.9049264e-05
   2.5000000e-02   3.0415388e-01  -2.0028416e-01   1.2211403e-01  -1.5796926e-03  -2.7207439e-01   6.5548469e-01   7.3238874e-06  -1.3582485e-05   2.5375100e-01   6.2484063e-01  -3.3413843e-06  -1.6855006e-05
   2.7500000e-02   2.9439935e-01  -1.9199378e-01   1.2203186e-01  -1.6813734e-03  -2.3930018e-01   7.2657544e-01   6.6447636e-06  -1.5030979e-05   2.8499301e-01   5.4061846e-01  -4.1841340e-06  -1.4539770e-05
   3.0000000e-02   2.8489282e-01  -1.8386733e-01   1.2194665e-01  -1.7819912e-03  -2.0297143e-01   7.8690508e-01   5.8932152e-06  -1.6149574e-05   3.1202392e-01   4.4840084e-01  -4.9111220e-06  -1.2147507e-05
   3.2500000e-02   2.7594118e-01  -1.7610660e-01   1.2185451e-01  -1.8801777e-03  -1.6362621e-01   8.3558729e-01   5.0857370e-06  -1.6943338e-05   3.3444394e-01   3.4955369e-01  -5.5184969e-06  -9.7182018e-06
