   0.0000000e+00   4.2787787e-01  -3.0053809e-01   1.2263257e-01  -4.5777560e-04  -5.8602436e-02   9.3094836e-01   3.3328713e-06  -1.9498183e-05   2.9858683e-01   1.1030179e-01  -5.6309015e-06  -4.5325103e-06
   2.5000000e-03   4.1324398e-01  -2.8901554e-01   1.2260558e-01  -5.7850856e-04  -1.2055051e-02   9.3684515e-01   2.3579629e-06  -1.9270684e-05   3.0410192e-01  -3.3975331e-02  -5.8575269e-06  -1.4200923e-06
   5.0000000e-03   3.9910284e-01  -2.7781823e-01   1.2257337e-01  -6.9746231e-04   3.4787173e-02   9.2052409e-01   1.3944293e-06  -1.8592239e-05   3.0240315e-01  -1.7742126e-01  -5.9285314e-06   1.5159615e-06
   7.5000000e-03   3.8544471e-01  -2.6694008e-01   1.2253599e-01  -8.1465149e-04   8.0813346e-02   8.8238359e-01   4.6481802e-07  -1.7509734e-05   2.9353210e-01  -3.1663789e-01  -5.8527334e-06   4.2167498e-06
   1.0000000e-02   3.7230350e-01  -2.5640402e-01   1.2249302e-01  -9.2992428e-04   1.2493249e-01   8.2333785e-01  -4.1066806e-07  -1.6076514e-05   2.7770021e-01  -4.4833023e-01  -5.6418961e-06   6.6333892e-06
   1.2500000e-02   3.5981620e-01  -2.4630150e-01   1.2244282e-01  -1.0427090e-03   1.6609936e-01   7.4479446e-01  -1.2144932e-06  -1.4350047e-05   2.5528372e-01  -5.6938433e-01  -5.3102268e-06   8.7280470e-06
   1.5000000e-02   3.4779948e-01  -2.3651126e-01   1.2238731e-01  -1.1536584e-03   2.0333905e-01   6.4862107e-01  -1.9319951e-06  -1.2391201e-05   2.2681452e-01  -6.7693958e-01  -4.8738248e-06   1.0472036e-05
   1.7500000e-02   3.3608794e-01  -2.2692358e-01   1.2232834e-01  -1.2634145e-03   2.3577009e-01   5.3710115e-01  -2.5515547e-06  -1.0263088e-05   1.9296756e-01  -7.6845615e-01  -4.3502234e-06   1.1846272e-05
   2.0000000e-02   3.2510227e-01  -2.1781768e-01   1.2226095e-01  -1.3702507e-03   2.6262512e-01   4.1287806e-01  -3.0647087e-06  -8.0262709e-06   1.5454478e-01  -8.4177601e-01  -3.7579102e-06   1.2843652e-05
   2.2500000e-02   3.1438654e-01  -2.0889078e-01   1.2219036e-01  -1.4759724e-03   2.8326901e-01   2.7889484e-01  -3.4660220e-06  -5.7421623e-06   1.1245601e-01  -8.9517144e-01  -3.1157280e-06   1.3464603e-05
   2.5000000e-02   3.0415388e-01  -2.0028416e-01   1.2211403e-01  -1.5796926e-03   2.9721374e-01   1.3832256e-01  -3.7531299e-06  -3.4678744e-06   6.7697473e-02  -9.2738686e-01  -2.4424983e-06   1.3719209e-05
   2.7500000e-02   2.9439935e-01  -1.9199378e-01   1.2203186e-01  -1.6813734e-03   3.0412987e-01  -5.5140145e-03  -3.9265235e-06  -1.2563438e-06   2.1328163e-02  -9.3766754e-01  -1.7565383e-06   1.3625312e-05
   3.0000000e-02   2.8489282e-01  -1.8386733e-01   1.2194665e-01  -1.7819912e-03   3.0385417e-01  -1.4921407e-01  -3.9893406e-06   8.4297607e-07  -2.5555181e-02  -9.2577698e-01  -1.0752732e-06   1.3207637e-05
   3.2500000e-02   2.7594118e-01  -1.7610660e-01   1.2185451e-01  -1.8801777e-03   2.9639347e-01  -2.8938293e-01  -3.9471919e-06   2.7886973e-06  -7.1843998e-02  -8.9200219e-01  -4.1489184e-07   1.2496787e-05
   3.5000000e-02   2.6735198e-01  -1.6858366e-01   1.2175773e-01  -1.9767358e-03   2.8192433e-01  -4.2271024e-01  -3.8077571e-06   4.5444816e-06  -1.1644408e-01  -8.3714654e-01   2.0994708e-07   1.1528121e-05
   3.7500000e-02   2.5907919e-01  -1.6126779e-01   1.2165686e-01  -2.0718563e-03   2.6078884e-01  -5.4604847e-01  -3.5805332e-06   6.0805385e-06  -1.5830137e-01  -7.6251055e-01   7.8635273e-07   1.0340834e-05
   4.0000000e-02   2.5115402e-01  -1.5417875e-01   1.2155146e-01  -2.1653787e-03   2.3348643e-01  -6.5648729e-01  -3.2765065e-06   7.3743565e-06  -1.9642687e-01  -6.6986090e-01   1.3033941e-06   8.9765802e-06
   4.2500000e-02   2.4367171e-01  -1.4737682e-01   1.2144015e-01  -2.2568188e-03   2.0066209e-01  -7.5142207e-01  -2.9077889e-06   8.4109391e-06  -2.2991990e-01  -5.6138821e-01   1.7522228e-06   7.4778620e-06
   4.5000000e-02   2.3647297e-01  -1.4075749e-01   1.2132499e-01  -2.3468997e-03   1.6309101e-01  -8.2861442e-01  -2.4872422e-06   9.1813396e-06  -2.5798929e-01  -4.3965585e-01   2.1261156e-06   5.8882195e-06
   4.7500000e-02   2.2955649e-01  -1.3431931e-01   1.2120598e-01  -2.4356167e-03   1.2166032e-01  -8.8624523e-01  -2.0281756e-06   9.6833698e-06  -2.7997206e-01  -3.0753907e-01   2.4205264e-06   4.2505869e-06
