   0.0000000e+00   4.2787787e-01  -3.0053809e-01   1.2263257e-01  -4.5777560e-04  -2.3487061e-01   1.8056268e-01  -2.6714084e-04  -1.8772488e-03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   2.5000000e-03   4.1324398e-01  -2.8901554e-01   1.2260558e-01  -5.7850856e-04  -2.2584248e-01   1.7473503e-01  -3.6100321e-04  -1.8458525e-03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   5.0000000e-03   3.9910284e-01  -2.7781823e-01   1.2257337e-01  -6.9746231e-04  -2.1710574e-01   1.6908347e-01  -4.5329577e-04  -1.8148683e-03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   7.5000000e-03   3.8544471e-01  -2.6694008e-01   1.2253599e-01  -8.1465149e-04  -2.0865157e-01   1.6360527e-01  -5.4403912e-04  -1.7842993e-03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   1.0000000e-02   3.7230350e-01  -2.5640402e-01   1.2249302e-01  -9.2992428e-04  -2.0047131e-01   1.5829769e-01  -6.3325403e-04  -1.7541484e-03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   1.2500000e-02   3.5981620e-01  -2.4630150e-01   1.2244282e-01  -1.0427090e-03  -1.9255643e-01   1.5315819e-01  -7.2096139e-04  -1.7244182e-03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   1.5000000e-02   3.4779948e-01  -2.3651126e-01   1.2238731e-01  -1.1536584e-03  -1.8489853e-01   1.4818376e-01  -8.0718224e-04  -1.6951100e-03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   1.7500000e-02   3.3608794e-01  -2.2692358e-01   1.2232834e-01  -1.2634145e-03  -1.7748935e-01   1.4337096e-01  -8.9193768e-04  -1.6662237e-03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   2.0000000e-02   3.2510227e-01  -2.1781768e-01   1.2226095e-01  -1.3702507e-03  -1.7032080e-01   1.3871719e-01  -9.7524881e-04  -1.6377606e-03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   2.2500000e-02   3.1438654e-01  -2.0889078e-01   1.2219036e-01  -1.4759724e-03  -1.6338495e-01   1.3421891e-01  -1.0571368e-03  -1.6097195e-03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   2.5000000e-02   3.0415388e-01  -2.0028416e-01   1.2211403e-01  -1.5796926e-03  -1.5667401e-01   1.2987297e-01  -1.1376227e-03  -1.5820997e-03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   2.7500000e-02   2.9439935e-01  -1.9199378e-01   1.2203186e-01  -1.6813734e-03  -1.5018036e-01   1.2567620e-01  -1.2167276e-03  -1.5549000e-03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.0000000e-02   2.8489282e-01  -1.8386733e-01   1.2194665e-01  -1.7819912e-03  -1.4389656e-01   1.2162503e-01  -1.2944726e-03  -1.5281182e-03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.2500000e-02   2.7594118e-01  -1.7610660e-01   1.2185451e-01  -1.8801777e-03  -1.3781531e-01   1.1771643e-01  -1.3708784e-03  -1.5017527e-03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.5000000e-02   2.6735198e-01  -1.6858366e-01   1.2175773e-01  -1.9767358e-03  -1.3192949e-01   1.1394706e-01  -1.4459660e-03  -1.4758009e-03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.7500000e-02   2.5907919e-01  -1.6126779e-01   1.2165686e-01  -2.0718563e-03  -1.2623214e-01   1.1031355e-01  -1.5197560e-03  -1.4502598e-03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   4.0000000e-02   2.5115402e-01  -1.5417875e-01   1.2155146e-01  -2.1653787e-03  -1.2071647e-01   1.0681261e-01  -1.5922689e-03  -1.4251263e-03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   4.2500000e-02   2.4367171e-01  -1.4737682e-01   1.2144015e-01  -2.2568188e-03  -1.1537584e-01   1.0344112e-01  -1.6635252e-03  -1.4003974e-03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   4.5000000e-02   2.3647297e-01  -1.4075749e-01   1.2132499e-01  -2.3468997e-03  -1.1020379e-01   1.0019579e-01  -1.7335450e-03  -1.3760694e-03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   4.7500000e-02   2.2955649e-01  -1.3431931e-01   1.2120598e-01  -2.4356167e-03  -1.0519401e-01   9.7073381e-02  -1.8023485e-03  -1.3521383e-03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   5.0000000e-02   2.2300428e-01  -1.2811335e-01   1.2108192e-01  -2.5225454e-03  -1.0034034e-01   9.4070818e-02  -1.8699553e-03  -1.3286004e-03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   5.2500000e-02   2.1678182e-01  -1.2211542e-01   1.2095319e-01  -2.6078214e-03  -9.5636802e-02   9.1185034e-02  -1.9363853e-03  -1.3054515e-03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   5.5000000e-02   2.1081298e-01  -1.1627625e-01   1.2082083e-01  -2.6918097e-03  -9.1077554e-02   8.8412936e-02  -2.0016578e-03  -1.2826874e-03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   5.7500000e-02   2.0509356e-01  -1.1059246e-01   1.2068487e-01  -2.7745214e-03  -8.6656910e-02   8.5751502e-02  -2.0657921e-03  -1.2603034e-03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   6.0000000e-02   1.9974629e-01  -1.0513754e-01   1.2054346e-01  -2.8552933e-03  -8.2369338e-02   8.3197900e-02  -2.1288073e-03  -1.2382953e-03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   6.2500000e-02   1.9463683e-01  -9.9826638e-02   1.2039849e-01  -2.9348024e-03  -7.8209446e-02   8.0749229e-02  -2.1907220e-03  -1.2166585e-03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   6.5000000e-02   1.8974682e-01  -9.4647781e-02   1.2025022e-01  -3.0131381e-03  -7.4171987e-02   7.8402645e-02  -2.2515549e-03  -1.1953881e-03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   6.7500000e-02   1.8513488e-01  -8.9634403e-02   1.2009772e-01  -3.0899702e-03  -7.0251858e-02   7.6155432e-02  -2.3113242e-03  -1.1744795e-03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   7.0000000e-02   1.8080654e-01  -8.4786533e-02   1.1994085e-01  -3.1652425e-03  -6.6444089e-02   7.4004950e-02  -2.3700482e-03  -1.1539279e-03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   7.2500000e-02   1.7667920e-01  -8.0054188e-02   1.1978083e-01  -3.2393967e-03  -6.2743844e-02   7.1948561e-02  -2.4277445e-03  -1.1337283e-03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   7.5000000e-02   1.7274798e-01  -7.5433803e-02   1.1961774e-01  -3.3124546e-03  -5.9146418e-02   6.9983706e-02  -2.4844309e-03  -1.1138758e-03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   7.7500000e-02   1.6913479e-01  -7.0990538e-02   1.1944958e-01  -3.3837072e-03  -5.5647235e-02   6.8107985e-02  -2.5401247e-03  -1.0943656e-03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   8.0000000e-02   1.6569748e-01  -6.6642656e-02   1.1927858e-01  -3.4539479e-03  -5.2241838e-02   6.6318973e-02  -2.5948429e-03  -1.0751928e-03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   8.2500000e-02   1.6243459e-01  -6.2388776e-02   1.1910476e-01  -3.5231820e-03  -4.8925892e-02   6.4614321e-02  -2.6486025e-03  -1.0563522e-03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   8.5000000e-02   1.5944428e-01  -5.8278058e-02   1.1892648e-01  -3.5908261e-03  -4.5695178e-02   6.2991816e-02  -2.7014201e-03  -1.0378391e-03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   8.7500000e-02   1.5664546e-01  -5.4264500e-02   1.1874503e-01  -3.6573401e-03  -4.2545590e-02   6.1449268e-02  -2.7533120e-03  -1.0196484e-03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   9.0000000e-02   1.5400466e-01  -5.0330026e-02   1.1856096e-01  -3.7229179e-03  -3.9473129e-02   5.9984546e-02  -2.8042944e-03  -1.0017751e-03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   9.2500000e-02   1.5158871e-01  -4.6505362e-02   1.1837313e-01  -3.7871549e-03  -3.6473903e-02   5.8595625e-02  -2.8543831e-03  -9.8421432e-04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   9.5000000e-02   1.4937815e-01  -4.2776805e-02   1.1818183e-01  -3.8501562e-03  -3.3544124e-02   5.7280540e-02  -2.9035938e-03  -9.6696118e-04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   9.7500000e-02   1.4731450e-01  -3.9115281e-02   1.1798805e-01  -3.9122701e-03  -3.0680099e-02   5.6037376e-02  -2.9519418e-03  -9.5001073e-04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   1.0000000e-01   1.4543557e-01  -3.5536191e-02   1.1779113e-01  -3.9732646e-03  -2.7878232e-02   5.4864300e-02  -2.9994423e-03  -9.3335810e-04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   1.0250000e-01   1.4377643e-01  -3.2050112e-02   1.1759045e-01  -4.0329196e-03  -2.5135019e-02   5.3759564e-02  -3.0461102e-03  -9.1699848e-04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   1.0500000e-01   1.4224804e-01  -2.8617119e-02   1.1738754e-01  -4.0917755e-03  -2.2447043e-02   5.2721455e-02  -3.0919601e-03  -9.0092703e-04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
