  -2.7148908e+00   0.0000000e+00
  -2.6987888e+00   8.3970956e-01
  -2.6987888e+00  -8.3970956e-01
  -1.4732893e+00   5.8912219e-01
  -1.4732893e+00  -5.8912219e-01
  -6.2728036e-01   3.2411663e-01
  -6.2728036e-01  -3.2411663e-01
  -2.3826769e-01   1.1437166e-01
  -2.3826769e-01  -1.1437166e-01
  -2.4705671e-03   0.0000000e+00
